Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
158,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1225|707|494|349|256|191|143|121|91|78|58|63|49|32|15|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1225|707|494|349|256|191|143|121|91|78|58|63|49|32|15|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1225|666|459|323|236|178|127|110|82|71|51|58|44|30|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1225|666|459|323|236|178|127|110|82|71|51|58|44|30|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1218|1225|666|459|323|236|178|127|110|82|71|51|58|44|30|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1218|1225|666|459|323|236|178|127|110|82|71|51|58|44|30|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|537|164|104|70|42|31|22|15|10|5|3|11|13|12|9|,1215|688|502|355|253|194|147|105|95|72|66|48|47|31|18|6|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
159,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1215|688|502|355|253|194|147|105|95|72|66|48|47|31|18|6|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1215|688|502|355|253|194|147|105|95|72|66|48|47|31|18|6|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1215|628|465|323|237|184|138|99|93|67|65|46|45|28|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1215|628|465|323|237|184|138|99|93|67|65|46|45|28|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1193|1215|628|465|323|237|184|138|99|93|67|65|46|45|28|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1193|1215|628|465|323|237|184|138|99|93|67|65|46|45|28|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,7|530|152|107|69|45|29|22|13|12|5|12|6|11|12|6|,1186|685|476|358|254|192|155|116|86|81|62|53|40|34|16|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
160,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1186|685|476|358|254|192|155|116|86|81|62|53|40|34|16|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1186|685|476|358|254|192|155|116|86|81|62|53|40|34|16|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1186|635|428|339|243|180|141|109|79|75|57|48|34|33|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1186|635|428|339|243|180|141|109|79|75|57|48|34|33|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1175|1186|635|428|339|243|180|141|109|79|75|57|48|34|33|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1175|1186|635|428|339|243|180|141|109|79|75|57|48|34|33|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,10|513|154|95|69|50|31|15|13|7|5|7|5|6|10|6|,1165|673|481|333|270|193|149|126|96|72|70|50|43|28|23|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
161,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1165|673|481|333|270|193|149|126|96|72|70|50|43|28|23|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1165|673|481|333|270|193|149|126|96|72|70|50|43|28|23|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1165|634|447|313|244|183|137|118|88|69|65|48|41|26|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1165|634|447|313|244|183|137|118|88|69|65|48|41|26|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1194|1165|634|447|313|244|183|137|118|88|69|65|48|41|26|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1194|1165|634|447|313|244|183|137|118|88|69|65|48|41|26|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|507|152|98|67|47|29|15|13|12|10|6|8|13|10|7|,1194|658|482|349|246|197|154|122|105|76|59|59|40|28|16|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1194|658|482|349|246|197|154|122|105|76|59|59|40|28|16|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1194|658|482|349|246|197|154|122|105|76|59|59|40|28|16|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1194|616|442|317|233|185|146|116|98|70|59|54|37|26|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1194|616|442|317|233|185|146|116|98|70|59|54|37|26|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1199|1194|616|442|317|233|185|146|116|98|70|59|54|37|26|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1199|1194|616|442|317|233|185|146|116|98|70|59|54|37|26|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|522|151|103|63|42|33|20|16|12|6|6|4|11|7|3|,1199|672|465|339|254|191|152|126|100|86|64|53|50|26|19|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
163,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1199|672|465|339|254|191|152|126|100|86|64|53|50|26|19|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1199|672|465|339|254|191|152|126|100|86|64|53|50|26|19|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1199|624|441|307|232|178|145|115|95|80|57|52|47|24|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1199|624|441|307|232|178|145|115|95|80|57|52|47|24|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1181|1199|624|441|307|232|178|145|115|95|80|57|52|47|24|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1181|1199|624|441|307|232|178|145|115|95|80|57|52|47|24|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|523|160|99|61|46|27|22|16|12|8|3|12|13|6|6|,1179|676|464|342|246|186|151|123|99|83|72|54|40|34|18|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
164,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1179|676|464|342|246|186|151|123|99|83|72|54|40|34|18|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1179|676|464|342|246|186|151|123|99|83|72|54|40|34|18|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1179|618|436|316|227|171|141|115|89|73|65|51|39|33|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1179|618|436|316|227|171|141|115|89|73|65|51|39|33|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1162|1179|618|436|316|227|171|141|115|89|73|65|51|39|33|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1162|1179|618|436|316|227|171|141|115|89|73|65|51|39|33|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|515|151|101|69|48|29|24|12|6|9|6|6|7|10|8|,1162|664|467|335|247|179|142|117|103|83|64|59|45|32|23|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
165,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1162|664|467|335|247|179|142|117|103|83|64|59|45|32|23|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1162|664|467|335|247|179|142|117|103|83|64|59|45|32|23|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1162|615|443|315|233|168|124|107|97|79|62|57|40|29|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1162|615|443|315|233|168|124|107|97|79|62|57|40|29|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1168|1162|615|443|315|233|168|124|107|97|79|62|57|40|29|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1168|1162|615|443|315|233|168|124|107|97|79|62|57|40|29|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|506|153|102|63|46|28|19|19|8|6|8|7|9|9|5|,1165|656|462|341|252|187|140|105|88|89|73|54|50|31|20|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
166,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1165|656|462|341|252|187|140|105|88|89|73|54|50|31|20|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1165|656|462|341|252|187|140|105|88|89|73|54|50|31|20|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1165|602|429|323|235|173|131|99|80|80|66|51|46|27|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1165|602|429|323|235|173|131|99|80|80|66|51|46|27|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1193|1165|602|429|323|235|173|131|99|80|80|66|51|46|27|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1193|1165|602|429|323|235|173|131|99|80|80|66|51|46|27|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|511|154|97|63|50|32|19|16|9|5|9|11|11|9|10|,1188|654|448|332|260|185|141|112|83|71|75|57|40|35|18|8|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
167,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1188|654|448|332|260|185|141|112|83|71|75|57|40|35|18|8|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1188|654|448|332|260|185|141|112|83|71|75|57|40|35|18|8|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1188|610|425|313|241|171|133|101|77|67|67|49|37|30|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1188|610|425|313|241|171|133|101|77|67|67|49|37|30|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1180|1188|610|425|313|241|171|133|101|77|67|67|49|37|30|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1180|1188|610|425|313|241|171|133|101|77|67|67|49|37|30|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|519|154|104|60|46|34|24|15|8|8|9|6|5|6|9|,1175|669|456|321|253|195|137|109|86|69|59|58|43|32|24|7|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
168,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1175|669|456|321|253|195|137|109|86|69|59|58|43|32|24|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1175|669|456|321|253|195|137|109|86|69|59|58|43|32|24|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1175|623|429|302|233|181|127|98|81|64|56|53|39|30|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1175|623|429|302|233|181|127|98|81|64|56|53|39|30|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1180|1175|623|429|302|233|181|127|98|81|64|56|53|39|30|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1180|1175|623|429|302|233|181|127|98|81|64|56|53|39|30|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|509|148|101|61|45|27|18|13|12|6|5|8|10|7|11|,1177|666|475|328|241|188|154|109|85|69|58|51|45|29|23|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
169,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1177|666|475|328|241|188|154|109|85|69|58|51|45|29|23|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1177|666|475|328|241|188|154|109|85|69|58|51|45|29|23|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1177|629|436|307|228|179|143|98|81|64|53|51|42|25|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1177|629|436|307|228|179|143|98|81|64|53|51|42|25|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1171|1177|629|436|307|228|179|143|98|81|64|53|51|42|25|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1171|1177|629|436|307|228|179|143|98|81|64|53|51|42|25|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,7|514|159|99|65|48|29|20|10|8|5|7|6|7|8|8|,1164|663|470|337|242|180|150|123|88|73|59|46|45|35|17|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
170,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1164|663|470|337|242|180|150|123|88|73|59|46|45|35|17|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1164|663|470|337|242|180|150|123|88|73|59|46|45|35|17|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1164|614|448|314|229|169|142|115|82|68|53|44|40|34|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1164|614|448|314|229|169|142|115|82|68|53|44|40|34|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1187|1164|614|448|314|229|169|142|115|82|68|53|44|40|34|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1187|1164|614|448|314|229|169|142|115|82|68|53|44|40|34|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|503|153|105|69|43|28|20|14|6|6|9|7|9|14|8|,1185|661|461|343|245|186|141|122|101|76|62|44|37|31|20|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
171,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1185|661|461|343|245|186|141|122|101|76|62|44|37|31|20|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1185|661|461|343|245|186|141|122|101|76|62|44|37|31|20|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1185|615|428|315|229|177|127|110|92|69|60|41|36|29|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1185|615|428|315|229|177|127|110|92|69|60|41|36|29|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1187|1185|615|428|315|229|177|127|110|92|69|60|41|36|29|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1187|1185|615|428|315|229|177|127|110|92|69|60|41|36|29|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|517|151|102|61|45|32|21|15|14|7|5|6|11|6|10|,1184|668|464|326|254|184|145|106|95|78|62|55|35|25|23|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
172,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1184|668|464|326|254|184|145|106|95|78|62|55|35|25|23|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1184|668|464|326|254|184|145|106|95|78|62|55|35|25|23|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1184|626|423|307|233|174|131|100|89|72|57|52|33|23|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1184|626|423|307|233|174|131|100|89|72|57|52|33|23|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1184|1184|626|423|307|233|174|131|100|89|72|57|52|33|23|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1184|1184|626|423|307|233|174|131|100|89|72|57|52|33|23|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|516|155|95|68|46|29|21|14|9|7|5|7|10|9|6|,1181|668|471|328|239|187|145|110|86|80|65|52|45|23|14|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
173,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1181|668|471|328|239|187|145|110|86|80|65|52|45|23|14|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1181|668|471|328|239|187|145|110|86|80|65|52|45|23|14|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1181|616|432|298|223|169|133|100|82|69|58|47|40|21|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1181|616|432|298|223|169|133|100|82|69|58|47|40|21|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1153|1181|616|432|298|223|169|133|100|82|69|58|47|40|21|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1153|1181|616|432|298|223|169|133|100|82|69|58|47|40|21|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|511|150|99|58|43|28|16|14|12|11|6|6|9|10|7|,1152|670|466|333|240|180|141|117|86|70|58|52|41|31|11|7|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
174,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1152|670|466|333|240|180|141|117|86|70|58|52|41|31|11|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1152|670|466|333|240|180|141|117|86|70|58|52|41|31|11|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1152|621|435|304|227|170|130|112|80|64|54|47|38|28|17|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1152|621|435|304|227|170|130|112|80|64|54|47|38|28|17|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1183|1152|621|435|304|227|170|130|112|80|64|54|47|38|28|17|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1183|1152|621|435|304|227|170|130|112|80|64|54|47|38|28|17|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,16|498|150|99|60|41|29|22|11|7|8|6|7|9|6|6|,1167|654|471|336|244|186|141|108|101|73|56|48|40|29|22|5|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
