Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
172,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1940|1063|757|544|385|302|224|178|141|118|108|76|72|54|39|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1940|1063|757|544|385|302|224|178|141|118|108|76|72|54|39|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1940|1012|720|513|366|290|214|173|131|113|105|73|69|53|54|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1940|1012|720|513|366|290|214|173|131|113|105|73|69|53|54|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1956|1940|1012|720|513|366|290|214|173|131|113|105|73|69|53|54|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1956|1940|1012|720|513|366|290|214|173|131|113|105|73|69|53|54|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,6|867|266|178|115|73|54|33|21|18|11|11|12|13|21|18|,1950|1073|746|542|398|293|236|181|152|113|102|94|61|56|32|21|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
173,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1950|1073|746|542|398|293|236|181|152|113|102|94|61|56|32|21|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1950|1073|746|542|398|293|236|181|152|113|102|94|61|56|32|21|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1950|1009|710|508|378|281|226|174|140|106|97|91|60|52|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1950|1009|710|508|378|281|226|174|140|106|97|91|60|52|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1920|1950|1009|710|508|378|281|226|174|140|106|97|91|60|52|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1920|1950|1009|710|508|378|281|226|174|140|106|97|91|60|52|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|876|264|177|114|79|50|33|23|17|14|13|17|15|18|13|,1919|1074|745|533|394|299|231|193|151|123|92|84|74|45|34|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
174,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1919|1074|745|533|394|299|231|193|151|123|92|84|74|45|34|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1919|1074|745|533|394|299|231|193|151|123|92|84|74|45|34|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1919|1025|720|510|378|287|221|185|146|116|86|81|71|44|47|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1919|1025|720|510|378|287|221|185|146|116|86|81|71|44|47|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1982|1919|1025|720|510|378|287|221|185|146|116|86|81|71|44|47|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1982|1919|1025|720|510|378|287|221|185|146|116|86|81|71|44|47|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|849|260|171|112|75|51|35|27|17|12|10|13|20|16|12|,1982|1070|765|549|398|303|236|186|158|129|104|76|68|51|28|21|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
175,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1982|1070|765|549|398|303|236|186|158|129|104|76|68|51|28|21|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1982|1070|765|549|398|303|236|186|158|129|104|76|68|51|28|21|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1982|1022|725|524|386|295|230|174|150|123|100|75|64|49|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1982|1022|725|524|386|295|230|174|150|123|100|75|64|49|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2013|1982|1022|725|524|386|295|230|174|150|123|100|75|64|49|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2013|1982|1022|725|524|386|295|230|174|150|123|100|75|64|49|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,6|882|263|176|115|76|55|40|25|17|12|12|15|15|18|10|,2007|1100|759|549|409|310|240|190|149|133|111|88|60|49|31|18|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
176,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,2007|1100|759|549|409|310|240|190|149|133|111|88|60|49|31|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,2007|1100|759|549|409|310|240|190|149|133|111|88|60|49|31|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|2007|1056|726|531|387|297|223|176|140|130|111|84|57|47|47|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2007|1056|726|531|387|297|223|176|140|130|111|84|57|47|47|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2006|2007|1056|726|531|387|297|223|176|140|130|111|84|57|47|47|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2006|2007|1056|726|531|387|297|223|176|140|130|111|84|57|47|47|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|892|276|169|123|76|52|36|25|15|14|18|9|16|16|11|,2006|1115|780|557|408|311|245|187|151|125|116|93|75|41|31|18|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
177,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,2006|1115|780|557|408|311|245|187|151|125|116|93|75|41|31|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,2006|1115|780|557|408|311|245|187|151|125|116|93|75|41|31|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|2006|1063|749|536|393|298|229|179|147|122|112|90|70|40|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2006|1063|749|536|393|298|229|179|147|122|112|90|70|40|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2060|2006|1063|749|536|393|298|229|179|147|122|112|90|70|40|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2060|2006|1063|749|536|393|298|229|179|147|122|112|90|70|40|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|894|275|183|117|73|53|36|22|19|13|18|10|17|15|14|,2060|1112|788|566|419|320|245|193|157|128|109|94|80|53|25|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
178,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,2060|1112|788|566|419|320|245|193|157|128|109|94|80|53|25|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,2060|1112|788|566|419|320|245|193|157|128|109|94|80|53|25|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|2060|1060|743|538|395|303|229|185|156|123|101|90|79|51|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2060|1060|743|538|395|303|229|185|156|123|101|90|79|51|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2063|2060|1060|743|538|395|303|229|185|156|123|101|90|79|51|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2063|2060|1060|743|538|395|303|229|185|156|123|101|90|79|51|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|915|277|176|122|78|56|40|29|16|12|17|17|22|21|14|,2063|1145|783|567|416|317|247|189|156|140|111|84|73|57|30|11|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
179,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,2063|1145|783|567|416|317|247|189|156|140|111|84|73|57|30|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,2063|1145|783|567|416|317|247|189|156|140|111|84|73|57|30|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|2063|1104|750|538|392|298|237|184|150|138|107|83|70|55|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2063|1104|750|538|392|298|237|184|150|138|107|83|70|55|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2091|2063|1104|750|538|392|298|237|184|150|138|107|83|70|55|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2091|2063|1104|750|538|392|298|237|184|150|138|107|83|70|55|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|927|292|184|119|79|58|45|30|19|16|15|10|18|21|14|,2091|1136|812|566|419|313|240|192|154|131|122|92|73|52|34|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
180,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,2091|1136|812|566|419|313|240|192|154|131|122|92|73|52|34|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,2091|1136|812|566|419|313|240|192|154|131|122|92|73|52|34|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|2091|1084|779|539|402|301|229|184|148|127|115|88|69|52|47|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2091|1084|779|539|402|301|229|184|148|127|115|88|69|52|47|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2071|2091|1084|779|539|402|301|229|184|148|127|115|88|69|52|47|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2071|2091|1084|779|539|402|301|229|184|148|127|115|88|69|52|47|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|938|287|189|118|80|53|39|32|14|11|14|18|16|20|14|,2069|1153|797|590|421|322|248|190|152|134|116|101|70|53|32|17|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
181,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,2069|1153|797|590|421|322|248|190|152|134|116|101|70|53|32|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,2069|1153|797|590|421|322|248|190|152|134|116|101|70|53|32|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|2069|1108|764|568|406|310|236|183|149|129|111|98|68|51|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2069|1108|764|568|406|310|236|183|149|129|111|98|68|51|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2089|2069|1108|764|568|406|310|236|183|149|129|111|98|68|51|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2089|2069|1108|764|568|406|310|236|183|149|129|111|98|68|51|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|922|291|190|126|84|57|40|29|19|15|12|18|19|19|13|,2089|1147|817|574|442|322|253|196|154|130|114|99|80|49|32|18|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
182,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,2089|1147|817|574|442|322|253|196|154|130|114|99|80|49|32|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,2089|1147|817|574|442|322|253|196|154|130|114|99|80|49|32|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|2089|1102|780|541|424|306|246|189|149|128|109|95|78|46|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2089|1102|780|541|424|306|246|189|149|128|109|95|78|46|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2131|2089|1102|780|541|424|306|246|189|149|128|109|95|78|46|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2131|2089|1102|780|541|424|306|246|189|149|128|109|95|78|46|48|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|930|289|190|118|84|58|41|32|20|16|10|14|21|17|12|,2127|1159|813|590|423|340|248|205|157|129|112|99|81|57|29|20|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
183,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,2127|1159|813|590|423|340|248|205|157|129|112|99|81|57|29|20|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,2127|1159|813|590|423|340|248|205|157|129|112|99|81|57|29|20|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|2127|1112|779|556|407|323|236|194|153|124|109|97|76|56|49|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2127|1112|779|556|407|323|236|194|153|124|109|97|76|56|49|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2145|2127|1112|779|556|407|323|236|194|153|124|109|97|76|56|49|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2145|2127|1112|779|556|407|323|236|194|153|124|109|97|76|56|49|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|959|291|188|131|86|58|43|30|18|9|16|11|21|19|12|,2142|1168|821|591|425|321|265|193|164|135|115|93|86|55|37|17|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
184,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,2142|1168|821|591|425|321|265|193|164|135|115|93|86|55|37|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,2142|1168|821|591|425|321|265|193|164|135|115|93|86|55|37|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|2142|1122|796|572|403|305|253|188|152|130|107|90|82|52|51|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2142|1122|796|572|403|305|253|188|152|130|107|90|82|52|51|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2160|2142|1122|796|572|403|305|253|188|152|130|107|90|82|52|51|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2160|2142|1122|796|572|403|305|253|188|152|130|107|90|82|52|51|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|961|296|197|131|80|58|46|24|22|13|14|15|18|16|17|,2156|1181|826|599|441|323|247|207|164|130|117|93|75|64|36|18|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
185,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,2156|1181|826|599|441|323|247|207|164|130|117|93|75|64|36|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,2156|1181|826|599|441|323|247|207|164|130|117|93|75|64|36|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|2156|1137|789|575|425|311|239|203|159|127|116|89|73|62|50|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2156|1137|789|575|425|311|239|203|159|127|116|89|73|62|50|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2185|2156|1137|789|575|425|311|239|203|159|127|116|89|73|62|50|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2185|2156|1137|789|575|425|311|239|203|159|127|116|89|73|62|50|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,7|964|302|192|128|92|55|34|30|19|13|15|10|19|21|12|,2178|1192|835|597|447|333|256|205|173|140|114|101|79|54|41|20|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
186,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,2178|1192|835|597|447|333|256|205|173|140|114|101|79|54|41|20|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,2178|1192|835|597|447|333|256|205|173|140|114|101|79|54|41|20|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|2178|1153|808|563|424|317|244|199|169|130|111|99|75|51|60|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2178|1153|808|563|424|317|244|199|169|130|111|99|75|51|60|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2191|2178|1153|808|563|424|317|244|199|169|130|111|99|75|51|60|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2191|2178|1153|808|563|424|317|244|199|169|130|111|99|75|51|60|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|976|302|194|124|86|63|41|33|20|14|16|16|17|18|20|,2188|1202|851|614|439|338|254|203|166|149|116|95|83|58|33|21|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
187,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,2188|1202|851|614|439|338|254|203|166|149|116|95|83|58|33|21|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,2188|1202|851|614|439|338|254|203|166|149|116|95|83|58|33|21|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|2188|1151|806|587|419|327|247|192|161|145|112|93|83|56|52|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2188|1151|806|587|419|327|247|192|161|145|112|93|83|56|52|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2199|2188|1151|806|587|419|327|247|192|161|145|112|93|83|56|52|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2199|2188|1151|806|587|419|327|247|192|161|145|112|93|83|56|52|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|979|300|197|131|92|59|38|30|17|13|14|16|22|21|13|,2197|1209|851|609|456|327|268|209|162|144|132|98|77|61|35|19|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
188,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,2197|1209|851|609|456|327|268|209|162|144|132|98|77|61|35|19|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,2197|1209|851|609|456|327|268|209|162|144|132|98|77|61|35|19|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|2197|1147|819|583|439|318|251|198|156|141|125|97|72|59|54|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2197|1147|819|583|439|318|251|198|156|141|125|97|72|59|54|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2183|2197|1147|819|583|439|318|251|198|156|141|125|97|72|59|54|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2183|2197|1147|819|583|439|318|251|198|156|141|125|97|72|59|54|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|984|298|197|128|93|55|45|32|15|18|17|19|21|20|17|,2183|1213|849|622|455|346|263|206|166|141|123|108|78|51|39|18|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
